gsId,name,type,gradeRange,enrollment,parentRating,gsRating,district,districtId,districtNCESId,ncesId,address,city,state,lat,lon,phone
16622,Nepomah,private,1-12,460,4,9,Cupertino Union School District,631,0610290,None,"1185 Dawn Road, 
Nipomo, CA  93444",Nipomo,CA,35.0401,-120.5359,(805) 929-1772
16623,The Pinehurst Academy,private,1-12,321,5,5,Cucamonga Elementary School District,602,0616300,None,"893 Marsh Street, 
San Luis Obispo, CA  93406",San Luis Obispo,CA,35.2798,-120.661095,(805) 235-6112
16625,San Luis Obispo Classical Academy,private,PK-12,340,4,5,Los Banos Unified School District,411,0622740,None,"165 Grand Avenue, San Luis Obispo, CA 93403, 
San Luis Obispo, CA  93405",San Luis Obispo,CA,35.295444,-120.653275,(805) 548-8700
16626,Shanan School,private,K-12,100,5,4,Kern Union High School District,217,0619540,None,"2800 Campo Road, 
Atascadero, CA  93422",Atascadero,CA,35.5054,-120.696,(805) 462-1656
16627,St. Andrew's Academy,private,1-12,14,5,8,Newcastle Elementary School District,501,0627120,None,"616 High Meadow Drive, 
Nipomo, CA  93444",Nipomo,CA,35.0134,-120.49,(805) 929-4254
16628,Arbor Bay School,private,K-8,45,5,3,La Habra City Elementary School District,480,0620190,A0500155,"1017 Cedar St., 
San Carlos, CA  94070",San Carlos,CA,37.49732,-122.25919,(650) 631-9999
16632,Daytop Preparatory,private,8-12,542,4,5,Los Angeles Unified School District,286,0622710,None,"26 Central Avenue, 
Redwood City, CA  94061",Redwood City,CA,37.469,-122.223,(650) 364-7988
16633,Hillside Christian Academy,private,PK-7,91,4,7,Cajon Valley Union School District,676,0606810,A0500380,"1415 Hillside Boulevard, 
South San Francisco, CA  94080",South San Francisco,CA,37.66768,-122.42475,(650) 588-6860
16634,Hope Lutheran Elementary School,private,K-3,110,5,3,Hope Elementary School District,964,0617520,None,"55 San Fernando Way, 
Daly City, CA  94015",Daly City,CA,37.6834,-122.4739,(650) 991-4673
16636,Lavengamalie Christian Academy & University,private,K-7,345,5,9,Santa Clara Unified School District,654,0635430,None,"735 Green Street, 
East Palo Alto, CA  94303",East Palo Alto,CA,37.4643,-122.1385,(650) 326-9280
16637,Martha Williams School,private,8-12,253,5,8,Los Angeles Unified School District,286,0622710,None,"522 South Fremont Street, 
San Mateo, CA  94401",San Mateo,CA,37.566216,-122.31655,(650) 343-5342
16638,Newton,private,K-7,86,4,8,Newport-Mesa Unified School District,482,0627240,None,"1155 Chess Drive, 
Foster City, CA  94404",Foster City,CA,37.566963,-122.27122,(650) 345-4043
16639,Woodside Hills Christian Academy,private,PK-12,105,3,7,Sequoia Union High School District,798,0636390,A0500605,"2323 Euclid Ave, 
Redwood City, CA  94061",Redwood City,CA,37.464058,-122.24268,(650) 364-0190
16640,Walden School,private,8-12,200,4,4,Glenn County Office Of Education School District,1078,0691008,None,"22 Tower Road, 
San Mateo, CA  94402",San Mateo,CA,37.5145,-122.3351,(650) 312-5213
16642,Woodland School,private,PK-8,292,4,4,Woodland Joint Unified School District,1041,0643080,02012874,"360 La Cuesta Drive, 
Portola Valley, CA  94028",Portola Valley,CA,37.40256,-122.196236,(650) 854-9065
16643,Agape School Of Christian Education,private,K-12,3,5,5,Los Nietos School District,291,0622890,A1500141,"109 Fesler Street, 
Santa Maria, CA  93458",Santa Maria,CA,34.95669,-120.43636,(805) 614-9292
16644,Central Coast Preparatory School,private,K-12,350,5,8,Lucia Mar Unified School District,772,0623080,None,"785 Glen Eagles Drive, 
Santa Maria, CA  93455",Santa Maria,CA,34.8709,-120.4252,(805) 934-4124
16645,Christ the King,private,1-12,317,5,2,Chowchilla Union High School District,357,0608550,None,"1431 Mount Whitney Way, 
Santa Maria, CA  93454",Santa Maria,CA,34.9654,-120.4027,(805) 352-1374
16649,Oak Tree Christian,private,1-12,708,5,3,Inglewood Unified School District,283,0618390,None,"286 East Highway 246, 
Buellton, CA  93427",Buellton,CA,34.6102,-120.1854,(805) 693-8846
16650,Ols Academy,private,K-8,648,4,4,National Elementary School District,696,0626670,None,"4056 Sandy Court, 
Santa Maria, CA  93455",Santa Maria,CA,34.8849,-120.4347,(805) 934-3446
16651,Santa Barbara Christian School,private,K-8,120,5,7,Santa Barbara Unified School District,1224,0601414,02158869,"3723 Modoc Road, 
Santa Barbara, CA  93105",Santa Barbara,CA,34.430824,-119.74508,(805) 563-4770
16654,The Academy for Educational Excellence,private,6-12,59,1,3,Alameda Unified School District,1,0601770,None,"22520 Kinst Court, 
Cupertino, CA  95014",Cupertino,CA,37.3144,-122.0687,(408) 805-0421
16655,Almaden Valley Christian,private,K-12,368,5,4,San Jose Unified School District,655,0634590,None,"2000 Barrett Avenue, 
Morgan Hill, CA  95037",Morgan Hill,CA,37.12946,-121.61139,(408) 776-6691
16656,Alternative Private Schooling,private,1-12,21,4,1,San Bernardino City Unified School District,617,0634170,None,"1040 the Alameda, 
San Jose, CA  95126",San Jose,CA,37.331123,-121.9104,(408) 947-1524
16659,Carden Day School Of San Jose,private,K-8,80,4,7,San Mateo Union High School District,800,0634980,BB080376,"1980 Hamilton Avenue, 
San Jose, CA  95125",San Jose,CA,37.293346,-121.921684,(408) 626-8008
16660,Challenger School - Shawnee,private,PK-8,347,2,9,San Diego Unified School District,705,0634320,None,"500 Shawnee Lane, 
San Jose, CA  95123",San Jose,CA,37.240948,-121.83306,(408) 365-9298
16661,Challenger - Berryessa,private,K-8,764,3,4,Chaffey Joint Union High School District,598,0608160,None,"711 E Gish Rd, 
San Jose, CA  95112",San Jose,CA,37.37108,-121.89543,(408) 998-2860
16662,Challenger - Harwood,private,K-8,198,4,4,Chaffey Joint Union High School District,598,0608160,None,"4949 Harwood Rd, 
San Jose, CA  95124",San Jose,CA,37.24799,-121.91313,(408) 723-0111
16663,Christ The King Academy,private,1-12,11,5,2,Chowchilla Union High School District,357,0608550,A1100116,"2530 Berryessa Road, 
San Jose, CA  95132",San Jose,CA,37.387333,-121.859474,(408) 621-0720
16666,Glory of Learning,private,4-9,443,5,9,Orinda Union Elementary School District,53,0628860,None,"3206 Irlanda Way, 
San Jose, CA  95124",San Jose,CA,37.2669,-121.9102,(408) 267-7924
16668,Happy Days CDC,private,K,62,4,3,Siskiyou Union High School District,871,0636940,None,"10115 Saich Way, 
Cupertino, CA  95014",Cupertino,CA,37.3242,-122.0373,(408) 725-3707
16669,Heart Academy,private,K-12,496,4,10,San Diego Unified School District,705,0634320,None,"650 Davenport Drive, 
San Jose, CA  95127",San Jose,CA,37.367165,-121.810196,(408) 712-4646
16670,Lang Learning Center,private,2-12,385,4,7,Berryessa Union Elementary School District,626,0604800,None,"856 Kizer Street, 
Milpitas, CA  95035",Milpitas,CA,37.4505,-121.8956,(408) 946-8539
16672,The Learning Company & Academy,private,K,65,5,4,Sacramento City Unified School District,553,0633840,A0101048,"1200 Blossom Hill Road, 
San Jose, CA  95118",San Jose,CA,37.248993,-121.87956,(408) 723-1131
16675,Live Oak Academy,private,1-12,235,5,3,Antelope Valley Union High School District,250,0602820,A0740020,"2499 Homestead Road, 
Santa Clara, CA  95050",Santa Clara,CA,37.341175,-121.9688,(408) 355-4787
16677,My School at Cathedral of Faith,private,PK-1,9,5,7,Mountain View Whisman  School District,648,0626280,BB080377,"2315 Canoas Garden Avenue, 
San Jose, CA  95125",San Jose,CA,37.292088,-121.87472,(408) 979-3025
16678,North Valley Baptist School,private,K-12,233,1,7,Oceanside Unified School District,697,0628250,02013277,"941 Clyde Avenue, 
Santa Clara, CA  95054",Santa Clara,CA,37.39054,-121.95134,(408) 988-8883
16680,Our Mother of Peace Montessori,private,K-4,137,5,9,Los Angeles Unified School District,286,0622710,None,"1095 Dunford Way, Building D-8, 
Sunnyvale, CA  94087",Sunnyvale,CA,37.3454,-122.0034,(408) 449-1297
16681,Pine Hill School Second Start Learning D,private,1-12,70,3,5,South Bay Union Elementary School District,1048,0637350,A0700256,"1325 Bouret Drive, 
San Jose, CA  95118",San Jose,CA,37.25677,-121.88734,(408) 979-8210
16682,Pinewood Private - Middle Campus,private,3-6,168,4,2,Pollock Pines Elementary School District,83,0631290,None,"327 Fremont Avenue, 
Los Altos, CA  94024",Los Altos,CA,37.367645,-122.10659,(650) 209-3030
16684,Pioneer Family Academy,private,K-12,638,4,5,Twin Rivers Unified School District,1205,0601332,None,"1799 South Winchester Boulevard, 
Campbell, CA  95008",Campbell,CA,37.291485,-121.9499,(408) 313-5113
16686,Private Educational Network School,private,K-12,566,5,9,Long Beach Unified School District,292,0622500,None,"342 Shadow Run Drive, 
San Jose, CA  95110",San Jose,CA,37.31107,-121.88026,(408) 280-1122
16687,Rose Garden Academy,private,3-12,517,3,4,Soledad Unified School District,395,0637050,None,"1700 Cleveland Avenue, 
San Jose, CA  95126",San Jose,CA,37.3291,-121.9273,(408) 993-9157
16688,School For Independent Learners,private,8-12,13,5,7,Stockton Unified School District,759,0638010,A0500644,"909 North San Antonio Road, 
Los Altos, CA  94022",Los Altos,CA,37.399315,-122.11395,(650) 941-4350
16690,Shanan Academy,private,4-12,100,5,4,Kern Union High School District,217,0619540,None,"411-A Wright Avenue, 
Morgan Hill, CA  95037",Morgan Hill,CA,37.1306,-121.6661,(408) 782-0132
16692,Spring Academy,private,1-12,585,4,6,San Diego Unified School District,705,0634320,None,"2085 Domaine Court, 
Morgan Hill, CA  95037",Morgan Hill,CA,37.13788,-121.61582,(408) 612-8634
16694,St. Thomas More,private,K-12,311,3,5,Sacramento City Unified School District,553,0633840,None,"1565 South White Road, 
San Jose, CA  95127",San Jose,CA,37.3484,-121.8121,(408) 258-6888
16695,Stratford School,private,K-5,301,4,5,Central Union Elementary School District,184,0607980,None,"6670 San Anselmo Way, 
San Jose, CA  95119",San Jose,CA,37.23006,-121.78928,(408) 363-2130
16697,Stratford School,private,K-5,308,4,5,Central Union Elementary School District,184,0607980,None,"220 Kensington Way, 
Los Gatos, CA  95032",Los Gatos,CA,37.24051,-121.92647,(408) 371-3020
16698,Stratford School,private,K-5,202,4,5,Central Union Elementary School District,184,0607980,None,"870 North California Avenue, 
Palo Alto, CA  94303",Palo Alto,CA,37.441154,-122.13204,(650) 493-1151
16699,Stratford Middle School,private,6-8,181,4,5,Central Union Elementary School District,184,0607980,A0700313,"1718 Andover Lane, 
San Jose, CA  95124",San Jose,CA,37.25552,-121.91027,(408) 626-0001
16700,Trinity Christian School,private,1-12,158,5,6,Trinity Center Elementary School District,1006,0639750,None,"1333 Lefont Drive, 
San Jose, CA  95131",San Jose,CA,37.38424,-121.88978,(408) 573-7270
16701,Two Hearts Academy,private,K-12,860,4,3,Palm Springs Unified School District,529,0629550,None,"1887 Blossom Hill Road, 
San Jose, CA  95124",San Jose,CA,37.2362,-121.9243,(408) 356-7273
16702,Veritas Christian Academy,private,K-12,814,4,7,Glendale Unified School District,277,0615240,A0740014,", 
Campbell, CA  95008",Campbell,CA,37.277004,-121.952995,None
16703,West Valley Middle School,private,5-8,94,5,6,Anderson Union High School District,718,0602700,A0740021,"801 Hibiscus Lane, 
San Jose, CA  95117",San Jose,CA,37.3125,-121.9721,(408) 985-2138
16704,Yorktown Academy,private,K-12,296,4,6,Los Angeles Unified School District,286,0622710,None,"7015 Yorktown Drive, 
Gilroy, CA  95020",Gilroy,CA,36.99615,-121.58052,(408) 710-4395
16708,Merit Academy,private,PK-12,24,5,2,Meridian Elementary School District,911,0624690,None,"2392 North Rodeo Gulch Road, 
Soquel, CA  95073",Soquel,CA,37.018837,-121.95996,(831) 462-5655
16711,Sonlight Academy,private,1-12,221,5,5,Somis Union School District,1026,0637140,None,"14772 Bear Creek Road, 
Boulder Creek, CA  95006",Boulder Creek,CA,37.1335,-122.1024,(831) 338-9831
16712,American Christian Academy,private,1-12,100,5,6,Napa Valley Unified School District,449,0626640,None,"2276 Balls Ferry Road, 
Anderson, CA  96007",Anderson,CA,40.450294,-122.29348,(530) 365-2950
16716,Grace Presbyterian,private,K-12,39,4,4,Vallejo City Unified School District,767,0640740,None,"5321 Grey Eagle Drive, 
Anderson, CA  96007",Anderson,CA,40.44192,-122.242905,(530) 365-8812
16717,Hope Christian Academy,private,1-12,1,5,1,Anaheim Union High School District,464,0602630,None,"19900 Hillcrest Drive, 
Montgomery Creek, CA  96065",Montgomery Creek,CA,40.865,-121.908,(530) 337-6312
16719,Mountain Christian Academy,private,n/a,550,4,8,Glendale Unified School District,277,0615240,A0700229,"23139 Sand Pit Road, 
Cassel, CA  96016",Cassel,CA,40.963432,-121.578835,(530) 335-3505
16720,North State Christian Academy,private,1-12,68,3,2,Amador County Unified School District,23,0602450,None,"23082 Elk Trail East, 
Redding, CA  96003",Redding,CA,40.69987,-122.20945,(530) 275-4063
16721,American Christian Academy - Ext,private,1-12,100,4,6,Napa Valley Unified School District,449,0626640,None,"4118 Pineview Drive, 
Yreka, CA  96097",Yreka,CA,41.673164,-122.63472,(530) 842-4690
16722,Cornerstone Christian Academy,private,1-12,220,5,9,Palos Verdes Peninsula Unified School District,306,0629700,None,"234 South Main, 
Dorris, CA  96023",Dorris,CA,41.9652,-121.9182,(530) 397-2900
16724,American Christian Academy - Ext,private,1-12,100,4,6,Napa Valley Unified School District,449,0626640,None,"5932 Sunnybrook Lane, 
Dixon, CA  95620",Dixon,CA,38.35538,-121.87021,(530) 365-2950
16725,The Beal Academy,private,8-12,355,5,9,Los Angeles Unified School District,286,0622710,None,"407 Brunswick Drive, 
Vallejo, CA  94591",Vallejo,CA,38.0952,-122.1909,(707) 554-8382
16726,Bridges of Solano,private,7-12,7,3,9,Antioch Unified School District,40,0602850,None,"5063 Midway Road, 
Vacaville, CA  95688",Vacaville,CA,38.417,-121.9295,(707) 678-5614
16727,Calvary Christian Academy,private,1-12,137,4,3,Ukiah Unified School District,373,0640300,None,"199 Chatham Place, 
Vallejo, CA  94591",Vallejo,CA,38.0805,-122.2124,(707) 556-3016
16731,Sierra School Of Solano County,private,K-12,48,3,6,Sierra Sands Unified School District,237,0636800,None,"5416 Holdener Road, 
Elmira, CA  95625",Elmira,CA,38.351635,-121.907196,(707) 453-6227
16734,New Life Productions,private,K-12,15,5,4,El Monte City School District,272,0612090,None,"308 Main Street, 
Vacaville, CA  95688",Vacaville,CA,38.3567,-121.9898,(707) 451-7575
16735,The Providence School,private,2-8,130,5,5,Cucamonga Elementary School District,602,0616300,None,"230 Kildare Lane, 
Vacaville, CA  95688",Vacaville,CA,38.3833,-121.9761,(707) 446-4714
16737,Special Touch Homeschool,private,K-3,40,1,1,Mariposa County Office Of Education School District,1091,0691090,None,"1268 Sereno Drive, 
Vallejo, CA  94589",Vallejo,CA,38.129364,-122.23976,(707) 557-1101
16738,Spectrum Center-Solano Campus,private,K-12,52,3,1,Mariposa County Office Of Education School District,1091,0691090,A0500683,"720 Link Road, 
Fairfield, CA  94534",Fairfield,CA,38.2151,-122.1226,(707) 864-0438
16739,Vallejo Center for Learning,private,7-12,190,4,7,Vallecitos Elementary School District,712,0640710,None,"514 North Regatta, 
Vallejo, CA  94591",Vallejo,CA,38.072594,-122.20317,(707) 649-0665
16740,American Muslim Academy,private,K-11,28,4,2,Sacramento City Unified School District,553,0633840,None,"1900 Fallbrook Lane, 
Petaluma, CA  94954",Petaluma,CA,38.2442,-122.5962,(707) 766-6646
16744,Clarus Academy,private,1-12,214,5,4,Buckeye Union Elementary School District,71,0606270,None,"630 Dutton Avenue, 
Santa Rosa, CA  95407",Santa Rosa,CA,38.429585,-122.72452,(707) 528-6454
16746,Covenant Christian Academy,private,1-12,33,4,8,Larkspur-Corte Madera School District,429,0620910,None,"1315 Pacific Avenue, 
Santa Rosa, CA  95404",Santa Rosa,CA,38.45373,-122.70639,(707) 579-0661
16747,Distance Learning Company,private,10-12,19,5,6,Victor Elementary School District,622,0641040,None,"19 Old Courthouse Square, 
Santa Rosa, CA  95404",Santa Rosa,CA,38.440033,-122.71297,(707) 521-3556
16748,Grace Academy,private,K-12,330,3,1,Madera County Superintendent Of Schools School District,1080,0691017,None,"873 Stellar Lane, 
Windsor, CA  95492",Windsor,CA,38.5504,-122.8244,(707) 696-7387
16749,"Greenacre Homes, Inc. School",private,2-12,44,4,8,Fairfield-Suisun Unified School District,764,0613360,A0700183,"7590 Atkinson Road, 
Sebastopol, CA  95472",Sebastopol,CA,38.4243,-122.8426,(707) 829-1366
16750,Greenhouse Academy,private,7-12,398,5,9,Eureka Union School District,498,0613080,None,"1432 Peterson Lane, 
Santa Rosa, CA  95403",Santa Rosa,CA,38.4514,-122.7648,(707) 575-5580
16755,Paideia Educational Heritage,private,PK-12,10,3,7,Little Lake City Elementary School District,290,0621930,A0500573,"2581 Gobar Lane, 
Santa Rosa, CA  95403",Santa Rosa,CA,38.479465,-122.768936,(707) 573-0156
16756,Rincon School,private,7-12,1225,4,4,Escondido Union School District,684,0612880,None,"697 Benicia Drive, 
Santa Rosa, CA  95409",Santa Rosa,CA,38.47204,-122.67502,(707) 539-2792
16757,Sierra School of Sonoma County,private,5-12,25,3,6,Sierra Sands Unified School District,237,0636800,None,"205 Southwest Boulevard, 
Rohnert Park, CA  94928",Rohnert Park,CA,38.336,-122.7075,(707) 794-1522
16758,Sonoma Academy,private,9-12,284,4,5,Somis Union School District,1026,0637140,A0500674,"2500 Farmers Lane, 
Santa Rosa, CA  95404",Santa Rosa,CA,38.41835,-122.68873,(707) 545-1770
16759,St. Michael's Orthodox,private,1-8,10,5,5,Sacramento City Unified School District,553,0633840,None,"1543 Rose Avenue, 
Santa Rosa, CA  95407",Santa Rosa,CA,38.426212,-122.73631,(707) 545-0861
16760,A. L. C. C. A.,private,K-12,489,4,2,Alum Rock Union Elementary School District,625,0602310,None,"1309 Pelton Avenue, 
Modesto, CA  95351",Modesto,CA,37.6165,-121.0096,(209) 522-5390
16761,Berean Christian School,private,1-12,9,3,4,Inglewood Unified School District,283,0618390,A0500169,"650 West Las Palmas Avenue, 
Patterson, CA  95363",Patterson,CA,37.46987,-121.13457,(209) 892-5965
16763,Covenant Christian Academy,private,K-12,33,4,8,Larkspur-Corte Madera School District,429,0620910,None,"2355 Millcreek Drive, 
Modesto, CA  95351",Modesto,CA,37.6164,-120.9528,(209) 537-3992
16765,Hearthstone Christian,private,1-12,80,5,10,San Diego Unified School District,705,0634320,None,"2020 Academy Place, 
Ceres, CA  95307",Ceres,CA,37.606743,-120.95917,(209) 605-0171
16766,Heritage Christian,private,K-12,73,4,9,Contra Costa County Office Of Education School District,1108,0691005,None,"2813 Espana Lane, 
Modesto, CA  95355",Modesto,CA,37.680653,-120.95262,(209) 545-9009
16767,Modesto Christian Elementary School,private,K-4,6,5,4,Big Oak Flat-Groveland Unified School District,937,0691137,None,"5901 Sisk Road, 
Modesto, CA  95356",Modesto,CA,37.725582,-121.07781,(209) 529-5510
16768,Modesto Christian Middle School,private,5-8,6,3,4,Big Oak Flat-Groveland Unified School District,937,0691137,None,"5901 Sisk Road, 
Modesto, CA  95356",Modesto,CA,37.7069,-121.0775,(209) 539-5510
16769,New Harvest Christian,private,K-12,47,3,2,Los Angeles Unified School District,286,0622710,None,"1360 Lone Palm Avenue, 
Modesto, CA  95351",Modesto,CA,37.6538,-121.024,(209) 527-0336
16771,Providence Christian Academy,private,K-12,296,3,2,Antioch Unified School District,40,0602850,None,"4800 Kersey Road, 
Denair, CA  95316",Denair,CA,37.52668,-120.79358,(209) 485-8637
16772,Reyn Franca,private,K-12,1299,4,7,Clovis Unified School District,92,0609030,None,"4041 Main Street, 
Denair, CA  95316",Denair,CA,37.52245,-120.802444,(209) 668-8594
16773,Severin Christian Academy,private,1-12,572,4,4,Los Angeles Unified School District,286,0622710,None,"1630 West Orangeburg Avenue, 
Modesto, CA  95350",Modesto,CA,37.6641,-121.0202,(209) 572-2449
16774,Sierra Vista Elementary School,private,K-4,1107,3,4,Val Verde Unified School District,536,0691135,A0700289,"1414 Scenic Dr, 
Modesto, CA  95355",Modesto,CA,37.64946,-120.972595,(209) 523-4573
16776,Tooman Christian Academy,private,1-12,913,4,8,Temecula Valley Unified School District,535,0600028,None,"548 Sequoia Avenue, 
Patterson, CA  95363",Patterson,CA,37.5251,-121.1619,(209) 892-1389
16778,West Valley Christian,private,1-12,350,5,3,Corning Union Elementary School District,920,0609780,None,"538 South Del Puerto Avenue, 
Patterson, CA  95363",Patterson,CA,37.4629,-121.1318,(209) 895-3215
16780,First Baptist Academy,private,K-12,754,4,9,Arcadia Unified School District,251,0602970,A0700167,"916 Plumas St, 
Yuba City, CA  95991",Yuba City,CA,39.142544,-121.61767,(530) 671-1750
16781,Harvest Christian School,private,1-12,52,5,4,Los Angeles Unified School District,286,0622710,None,"24120 Electric Avenue, 
Red Bluff, CA  96080",Red Bluff,CA,40.1449,-122.136,(530) 528-8825
16782,Christian Pilgrims School,private,K-12,51,4,3,Oxnard School District,1021,0629220,None,"40783 Blue Oak Drive, 
Springville, CA  93265",Springville,CA,36.205738,-118.81177,(559) 539-0500
16783,Dayspring Christian School,private,1-12,26,5,10,Elk Grove Unified School District,542,0612330,A1500250,"24252 Avenue 212, 
Lindsay, CA  93247",Lindsay,CA,36.1745,-119.0142,(559) 568-1216
16784,Emmanuel Christian Academy,private,1-12,611,4,5,Chico Unified School District,26,0608370,None,"14824 Kaneohe Avenue, 
Visalia, CA  93292",Visalia,CA,36.352463,-119.24119,(559) 798-0789
16785,Grace Christian Academy,private,2-12,107,5,1,Madera County Superintendent Of Schools School District,1080,0691017,None,"2805 West Brooke Avenue, 
Visalia, CA  93291",Visalia,CA,36.359516,-119.322426,(559) 741-9632
16787,Oak Haven Christian Academy,private,1-12,220,5,5,Jamul-Dulzura Union Elementary School District,689,0618730,None,"5601 West Delaware Avenue, 
Visalia, CA  93291",Visalia,CA,36.3522,-119.3532,(559) 280-1206
16788,Royal Star Academy,private,1-12,502,4,4,Visalia Unified School District,992,0641160,None,"14595 Avenue 436, 
Orosi, CA  93647",Orosi,CA,36.580173,-119.24513,(559) 679-5503
16789,Town And Country Christian Schools,private,K-12,614,3,9,Torrance Unified School District,318,0639420,None,"15626 Avenue 416, 
Orosi, CA  93647",Orosi,CA,36.544163,-119.22417,(559) 528-4550
16791,"Cornerstone Family Christian, Inc.",private,K-12,28,5,9,Palos Verdes Peninsula Unified School District,306,0629700,None,"19550 Rogers Road, 
Sonora, CA  95370",Sonora,CA,37.97716,-120.36498,(209) 588-1431
16792,Zion Christian,private,7-10,37,1,3,Fairfax Elementary School District,212,0613290,None,"17977 Calle Oeste, 
Sonora, CA  95370",Sonora,CA,37.9495,-120.3847,(209) 532-7095
16793,Calwest Learning Center,private,7-12,658,4,2,Fresno Unified School District,99,0614550,A0700118,"2443 Portola Road, 
Ventura, CA  93003",Ventura,CA,34.251595,-119.22524,(805) 650-0607
16795,Children R Us,private,PK-6,32,5,5,Chico Unified School District,26,0608370,None,"1045 S. Saticoy Ave, 
Ventura, CA  93004",Ventura,CA,34.278374,-119.160484,(805) 647-5437
16797,Christadelphian Heritage School,private,K-12,780,5,3,Oxnard School District,1021,0629220,A0700140,"6701 Santa Susana Pass Rd, 
Simi Valley, CA  93065",Simi Valley,CA,34.259975,-118.65836,(805) 813-5787
16801,El Shaddai Academy,private,1-12,12,4,4,Los Angeles Unified School District,286,0622710,A1300213,"716 North Ventura Road, 
Oxnard, CA  93030",Oxnard,CA,34.209106,-119.1934,(805) 744-7970
16802,Faith Academy,private,1-12,61,5,7,Sunnyvale School District,656,0638460,None,"403 Talbert Avenue, 
Simi Valley, CA  93065",Simi Valley,CA,34.250523,-118.7374,(805) 415-9968
16804,Global Village School,private,K-12,93,5,2,Visalia Unified School District,992,0641160,None,"207 North Ventura Street, 
Ojai, CA  93023",Ojai,CA,34.44919,-119.24741,(805) 646-9792
16805,Grace Brethren Elementary School,private,K-6,354,4,1,Madera County Superintendent Of Schools School District,1080,0691017,A0500338,"1717 Arcane Street, 
Simi Valley, CA  93065",Simi Valley,CA,34.260952,-118.764595,(805) 527-0101
16806,Grace Christian Academy,private,1-12,107,5,1,Madera County Superintendent Of Schools School District,1080,0691017,None,"12039 Hertz Street, 
Moorpark, CA  93021",Moorpark,CA,34.28178,-118.8947,(805) 529-5577
16807,Grace Covenant Classical Academy,private,1-12,110,5,1,Madera County Superintendent Of Schools School District,1080,0691017,None,"1736 Valley Park Drive, 
Oxnard, CA  93033",Oxnard,CA,34.1827,-119.1789,(805) 483-6260
16808,Growan Institute,private,K-9,453,5,6,Lucia Mar Unified School District,772,0623080,None,"2458 East Marie, 
Simi Valley, CA  93065",Simi Valley,CA,34.2803,-118.7501,(805) 520-7849
16812,Solimar Academy,private,K-12,50,1,3,Soledad Unified School District,395,0637050,A1100215,"1147 E. Main St., 
Ventura, CA  93001",Ventura,CA,34.280884,-119.28316,(805) 648-1739
16813,Liberty Christian Academy,private,1-12,583,4,3,Los Angeles Unified School District,286,0622710,A0500455,"1626 Valley High Avenue, 
Thousand Oaks, CA  91362",Thousand Oaks,CA,34.199787,-118.84264,(805) 870-5110
16814,Light House Christian School,private,1-12,325,4,4,Los Angeles Unified School District,286,0622710,None,"171 Royal Avenue, 
Simi Valley, CA  93065",Simi Valley,CA,34.2645,-118.7943,(805) 527-7744
16815,Malibu Cove Private,private,K-12,1067,5,6,Berkeley Unified School District,3,0604740,None,"860 Hampshire Road, 
Westlake Village, CA  91361",Westlake Village,CA,34.155346,-118.830925,(805) 267-4818
16816,Mother Of Divine Grace,private,K-12,103,5,7,Manteca Unified School District,754,0623610,None,"407 Bryant Circle, 
Ojai, CA  93023",Ojai,CA,34.44393,-119.23844,(805) 646-5818
16817,Oak Meadow,private,K-12,482,3,2,Ukiah Unified School District,373,0640300,None,"885 Oakwood Street, 
Ojai, CA  93023",Ojai,CA,34.438,-119.2888,(805) 646-4510
16818,King's Academy,private,K-6,61,5,4,San Francisco Unified School District,717,0634410,None,"190 East El Roblar Drive, 
Ojai, CA  93023",Ojai,CA,34.4489,-119.273865,(805) 646-7386
16819,Our Lady Seat of Wisdom,private,2-12,470,4,9,Los Angeles Unified School District,286,0622710,None,"11 McKevett Heights, 
Santa Paula, CA  93060",Santa Paula,CA,34.3598,-119.0686,(805) 525-0248
16820,The Pacific Academy,private,2-12,78,5,5,Cucamonga Elementary School District,602,0616300,None,"1573 Deanna Avenue, 
Simi Valley, CA  93063",Simi Valley,CA,34.2673,-118.6822,(805) 584-6008
16823,Simi Valley Adventist School,private,K-8,31,5,8,Simi Valley Unified School District,1025,0636840,A0300552,"1636 Sinaloa Road, 
Simi Valley, CA  93065",Simi Valley,CA,34.26845,-118.78716,(805) 583-1866
16824,Stoneridge Preparatory School,private,6-12,546,3,9,Roseville City Elementary School District,506,0633600,A0500699,"1625 Tierra Rejada Road, 
Simi Valley, CA  93065",Simi Valley,CA,34.27114,-118.83055,(805) 581-9110
16825,Valley Bible Academy,private,1-12,246,4,6,Merced County Office Of Education School District,1106,0691020,A0500746,"4910 Cochran Street, 
Simi Valley, CA  93063",Simi Valley,CA,34.278324,-118.69786,(805) 584-8222
16827,Camarillo Academy for Excellence,private,1-12,1063,4,9,Chula Vista Elementary School District,677,0608610,None,"99 South Glenn Drive, 
Camarillo, CA  93010",Camarillo,CA,34.21534,-119.038155,(805) 987-6450
16828,Clonlara,private,K-12,721,3,4,Garden Grove Unified School District,474,0614880,None,"2724 Eel Place, 
Davis, CA  95616",Davis,CA,38.5512,-121.7836,(734) 769-4511
16829,River of Life Christian,private,1-6,1757,3,6,Yuba City Unified School District,916,0643470,None,"3605 Gregory Avenue, 
West Sacramento, CA  95691",West Sacramento,CA,38.5322,-121.5559,(916) 371-6706
16831,Ha Yesod Academy,private,2-11,365,4,4,Sacramento City Unified School District,553,0633840,None,"17069 Cypress Way, 
Challenge, CA  95925",Challenge,CA,39.4561,-121.227,None
